freq,psd_x,psd_y,psd_z,psd_xyz
145.1,4.313e+03,1.151e+04,4.701e+04,6.283e+04
146.6,5.668e+03,1.499e+04,5.632e+04,7.698e+04
148.1,7.109e+03,1.813e+04,6.529e+04,9.053e+04
149.6,8.638e+03,2.011e+04,7.238e+04,1.011e+05
151.1,1.063e+04,2.181e+04,8.180e+04,1.142e+05
152.6,1.151e+04,2.059e+04,8.324e+04,1.153e+05
154.1,1.328e+04,2.072e+04,8.989e+04,1.239e+05
155.6,1.428e+04,2.104e+04,9.291e+04,1.282e+05
157.2,1.364e+04,1.958e+04,8.589e+04,1.191e+05
158.7,1.269e+04,1.785e+04,7.704e+04,1.076e+05
160.2,1.114e+04,1.512e+04,6.494e+04,9.120e+04
161.7,9.701e+03,1.277e+04,5.556e+04,7.803e+04
163.2,8.340e+03,1.061e+04,4.885e+04,6.780e+04
164.7,6.451e+03,7.717e+03,3.924e+04,5.341e+04
166.2,5.071e+03,6.041e+03,3.140e+04,4.252e+04
167.7,4.164e+03,4.788e+03,2.677e+04,3.572e+04
169.2,3.665e+03,4.070e+03,2.457e+04,3.230e+04
170.8,3.170e+03,3.494e+03,2.151e+04,2.817e+04
172.3,2.708e+03,3.014e+03,1.848e+04,2.420e+04
173.8,2.290e+03,2.543e+03,1.593e+04,2.076e+04
175.3,2.011e+03,2.270e+03,1.413e+04,1.841e+04
176.8,1.938e+03,2.267e+03,1.331e+04,1.751e+04
178.3,1.708e+03,2.074e+03,1.136e+04,1.514e+04
179.8,1.505e+03,1.948e+03,9.957e+03,1.341e+04
181.3,1.534e+03,2.077e+03,9.835e+03,1.345e+04
182.8,1.522e+03,2.130e+03,9.429e+03,1.308e+04
184.4,1.564e+03,2.201e+03,9.402e+03,1.317e+04
185.9,1.611e+03,2.292e+03,9.412e+03,1.331e+04
187.4,1.603e+03,2.293e+03,9.044e+03,1.294e+04
188.9,1.546e+03,2.291e+03,8.584e+03,1.242e+04
190.4,1.574e+03,2.396e+03,8.492e+03,1.246e+04
191.9,1.597e+03,2.392e+03,8.085e+03,1.207e+04
193.4,1.713e+03,2.523e+03,7.959e+03,1.220e+04
194.9,1.725e+03,2.619e+03,7.460e+03,1.180e+04
196.4,1.542e+03,2.460e+03,6.342e+03,1.034e+04
198.0,1.356e+03,2.258e+03,5.408e+03,9.022e+03
199.5,1.201e+03,2.017e+03,4.772e+03,7.989e+03
