freq,psd_x,psd_y,psd_z,psd_xyz
93.3,4.171e+03,3.046e+04,9.338e+02,3.556e+04
94.8,3.744e+03,2.513e+04,1.230e+03,3.010e+04
96.3,2.503e+03,1.936e+04,9.065e+02,2.277e+04
97.8,1.342e+03,1.373e+04,5.482e+02,1.562e+04
99.4,8.197e+02,9.195e+03,5.022e+02,1.052e+04
100.9,5.727e+02,5.930e+03,5.465e+02,7.049e+03
102.4,6.025e+02,4.003e+03,1.031e+03,5.636e+03
103.9,9.552e+02,2.930e+03,2.380e+03,6.266e+03
105.4,1.342e+03,2.070e+03,4.217e+03,7.630e+03
106.9,1.499e+03,1.397e+03,5.720e+03,8.616e+03
108.4,1.453e+03,1.110e+03,6.442e+03,9.004e+03
109.9,1.639e+03,1.193e+03,5.352e+03,8.185e+03
111.4,2.688e+03,1.482e+03,5.927e+03,1.010e+04
112.9,3.723e+03,2.041e+03,7.353e+03,1.312e+04
114.4,4.449e+03,3.107e+03,7.512e+03,1.507e+04
115.9,5.147e+03,4.409e+03,7.376e+03,1.693e+04
117.4,5.495e+03,5.379e+03,6.826e+03,1.770e+04
118.9,5.442e+03,6.019e+03,5.918e+03,1.738e+04
120.4,5.122e+03,5.971e+03,5.286e+03,1.638e+04
121.9,5.201e+03,6.170e+03,4.795e+03,1.617e+04
123.4,5.150e+03,6.561e+03,3.839e+03,1.555e+04
124.9,4.827e+03,6.895e+03,3.142e+03,1.486e+04
126.5,4.440e+03,7.099e+03,2.594e+03,1.413e+04
128.0,4.025e+03,7.081e+03,2.167e+03,1.327e+04
129.5,3.796e+03,7.138e+03,1.892e+03,1.283e+04
131.0,3.397e+03,6.487e+03,1.603e+03,1.149e+04
132.5,2.396e+03,4.610e+03,1.173e+03,8.179e+03
134.0,6.974e+02,1.354e+03,7.445e+02,2.795e+03
135.5,3.210e+02,6.441e+02,8.130e+02,1.778e+03
137.0,3.288e+02,6.953e+02,9.470e+02,1.971e+03
138.5,2.766e+02,7.970e+02,8.836e+02,1.957e+03
140.0,2.562e+02,1.035e+03,6.650e+02,1.956e+03
141.5,2.585e+02,1.309e+03,7.070e+02,2.274e+03
143.0,2.484e+02,1.795e+03,7.800e+02,2.823e+03
144.5,3.456e+02,2.405e+03,1.210e+03,3.961e+03
146.0,4.265e+02,2.976e+03,1.976e+03,5.379e+03
147.5,3.075e+02,2.458e+03,1.541e+03,4.306e+03
149.0,1.921e+02,2.074e+03,9.462e+02,3.212e+03
150.5,1.730e+02,1.853e+03,9.247e+02,2.950e+03
152.0,1.521e+02,1.611e+03,8.927e+02,2.656e+03
153.5,1.269e+02,1.360e+03,7.141e+02,2.201e+03
155.1,1.361e+02,9.882e+02,6.235e+02,1.748e+03
156.6,2.041e+02,8.345e+02,8.948e+02,1.933e+03
158.1,2.828e+02,8.133e+02,7.992e+02,1.895e+03
159.6,3.091e+02,7.717e+02,9.097e+02,1.990e+03
161.1,3.136e+02,7.874e+02,1.015e+03,2.116e+03
162.6,3.216e+02,7.534e+02,1.063e+03,2.138e+03
164.1,3.379e+02,7.310e+02,1.184e+03,2.253e+03
165.6,4.139e+02,6.629e+02,1.273e+03,2.350e+03
167.1,4.618e+02,6.726e+02,1.532e+03,2.666e+03
168.6,5.032e+02,6.397e+02,1.839e+03,2.981e+03
170.1,5.459e+02,6.852e+02,2.032e+03,3.263e+03
171.6,7.666e+02,1.106e+03,2.901e+03,4.773e+03
173.1,1.303e+03,1.740e+03,5.229e+03,8.272e+03
174.6,1.705e+03,1.797e+03,7.541e+03,1.104e+04
176.1,2.148e+03,1.695e+03,9.883e+03,1.373e+04
177.6,2.096e+03,1.196e+03,9.552e+03,1.284e+04
179.1,1.973e+03,7.876e+02,8.809e+03,1.157e+04
180.6,1.880e+03,5.010e+02,8.140e+03,1.052e+04
182.2,1.389e+03,5.496e+02,5.710e+03,7.649e+03
183.7,6.929e+02,5.813e+02,2.952e+03,4.226e+03
185.2,5.503e+02,4.693e+02,2.650e+03,3.670e+03
186.7,4.694e+02,4.791e+02,2.202e+03,3.151e+03
188.2,4.495e+02,4.539e+02,1.952e+03,2.856e+03
189.7,4.668e+02,4.843e+02,1.842e+03,2.793e+03
191.2,4.927e+02,5.833e+02,1.603e+03,2.679e+03
192.7,5.121e+02,6.280e+02,1.465e+03,2.606e+03
194.2,5.373e+02,7.163e+02,1.569e+03,2.822e+03
195.7,5.083e+02,7.936e+02,1.579e+03,2.881e+03
197.2,4.574e+02,7.572e+02,1.421e+03,2.635e+03
198.7,4.149e+02,8.117e+02,1.366e+03,2.593e+03
